Chain,DeFi Application,Transaction Hash
ETH,Bepro Network,0x57b41e5543141fabadab3c7942fb37776240e964aeddc00f6960e22b4c64b17c
ETH,WBTC,0x86c909308f5b5a26ba8a3b7f6660f9a1ba883fcd3293f02acd451e1decf89d9e
BSC,BabyDogeSwap,0x7276896c84c6413c5c8d98a80748d338592f5bb2da7cdacb8f7174903790903c
ETH,Stargate,0xb96edf07f66f6a78947cb2b17f7c8d2f0d92c28340637d088710c6284546d045
BSC,Bitgert,0x6fe6d47bce0668399b80d46ea48472578a124527eadf03fe16ae32f79b7dac8a
ETH,ShibaSwap,0xff2c69b35e5de833979ac94ce82e01824cc0d2dfdf980e010a9519c7924e5cc0
BSC,BiSwap,0x8e7ab13e522ab1c3426941e2957f994df2cd118b14cd370f3a6c8cc5922793f9
BSC,BabyDogeSwap,0x1d64e27712b6225fde680b19600be046523e08c12538f4817ff2e2d77b341bb3
ETH,Uniswap V3,0xb9001572d091d66b14bac3ca4beb4b4a466852a8312edbc2fe41b8f03e39595b
ETH,Bella Protocol,0xb3c74e218d29c200f80e218a3679b79f18b3b54142dd260e98931183e3eebbd5
ETH,Pendle,0x4c9a82077f42b1cdd59b0c9d5a37db372d489aebac488736cb9d0c4560e3ab3a
ETH,WBTC,0x48f844abbf5a7439a5700ba4d9b0b0c82f07f5cfcabd266ce8114d517d8a229c
ETH,Hex,0xc48bd2fa369e6deafce73bf086e1c2ae29450f33d791573e85f2dbe7c9557a05
BSC,GrizzlyFi,0x054f7ba28785e1b49d5ee755331fbe4ad7581708a565201748a75f8c38ba16e9
BSC,Drip,0x293d533e28f6273c04edb9baf1daa22fbdeae00f5db5aaf3c74c350852670c55
BSC,BabyDogeSwap,0xb13d376d90d61f85c418fd2340f11c1c8f4a0b0f63aa1b377008bb47e2ef1fe5
ETH,AAVE V2,0xbb6081c4577c68b22c3451b3d728c3cbbee7151763887f7a4093f53684cd5762
ETH,Compound V3,0xe0e396f1935726967f8866e184a475b8b9c2abecd45bf96e20b3133bc241d098
ETH,Enzyme Finance,0xf82b954e0835f0dc651e39fa1c8d2349474c9356eaaea9ca864745793405d43f
ETH,Liquity,0xd51ba52c755187c904fe3a6d3cc5ec318b82a1fe356e0a71591ef0899e04ef1e
BSC,BabyDogeSwap,0x313702cc4415225a87ff123f3f8f3cb0707df3d9eb0f3058d49a2877faff3f59
ETH,Merit Circle,0xfe40c85f41b40217f2862327214d6e0ce47e26e83f96e0787495a8b01cea8f89
ETH,WBTC,0xdc490788eff3f1d6948a0e268b936f894ac2f3835c93eb3f80931668aca092bb
BSC,Drip,0x9605368251af8e24c8325676bdb5d0de95fa90f2ba9075365c3d598c260dd8ec
ETH,UniFi,0x95ebc5e828c39731b5c480cfab1591c001b9386275502ec872187caede83778e
ETH,ShibaSwap,0x4f437ec5a86a428219c6635347fdbc016832c949ded3c266cb43ad8dc1185c77
ETH,Synthetix,0x5eb7fa0fa07cd7b162d9f8a96f2a64f6bc35bd9133eeaebcaf7cd49951e0f955
BSC,Thena,0xe2d99b47fe416b8b45952e4893375f258477dcbcc3acec61848423de7b3860b1
ETH,LooksRare,0x94520da919924a030b739d505a4795f363c74c8bd4f2c3dcc6b2dab644dbca5f
BSC,BiSwap,0xf5b9189fe4d1c20f0c1eba443f22516cb91e06805885f67b3dc23dc045021030
ETH,Flexa,0x4b8a39fc6c4eb2b6381555044080230f3d4f235871c8fcb35788bb04bd0af3c5
BSC,Magpie,0x015706d06b77207c312fb43b5750be0330f4cc4dfe6b48afee078b6c1b284cf8
ETH,Uniswap V3,0x611e4cf4708120a56eda40c0e0098d8b6aa9c69f14f15b9678abbe04a8450f55
ETH,AAVE V2,0x3234dc5870a489dc038201312de3243d93167ae7a3f5662ca5b4e4161cf1e8a9
ETH,Pendle,0x6a6a847cdb207153e5f7ac939a9b9bb5974a1e57cf8932686eb21ea8ba0df629
BSC,BiSwap,0xaf481a5983bf677b4578964b5bd416d3fdc58ff7409542cb3a82f8de5b8c7378
ETH,Bepswap,0x75446bac2c9edd893bc858050b759e1d5da567b8331f1bff6f7c7b460a533715
ETH,AAVE V2,0x7c6769acdd3e0d10d15ca92014d95b8d0b0a9db296a13991dd9f485d6689219f
ETH,Augur,0xff8065bad00cddf311b667757dd103510c2595219d208601240bcb1d3032c1fb
ETH,Stargate,0xc3151ac3e757bf23a7dccfab28c576cfe389058f48a3618c32309b7d98300050
ETH,Liquity,0xb7b34469cc4e872d895706a2df4e10dd0ce65ed22959b5df8472abf6959f2ed4
BSC,Elephant Money,0x9f0131ab6b3f867582ce8b47f1f4666374964387f7c438c029df314e0d72783b
BSC,BabyDogeSwap,0x24416358cabb53fb0a16eff769238d2199e998aa562c48265009c148f71fccb1
ETH,Hex,0x1d0ebf2a291ed27ad35d2d9e5013bd5efd7b39f81420ea154d75aa1dff1c2aa5
ETH,Coinbase Wrapped Staked ETH,0x1122829024867ff643761d86d5f1252b56d8f6067cc856170e41bc7a90029591
ETH,ShibaSwap,0x39a0ac3efbf45749a76591d371227d2a80402461497ea994ef2d4ed11611798b
ETH,Uniswap V3,0x1c12fdea8bd894f9d7045561cdc9a441b9eb6d87e8a0815dad994afe80f2d1ee
ETH,Uniswap V3,0x79a83d31e4fcd8b60ed97e96b908741d208116cf4a9fa317627e0073c5b32f7b
ETH,WBTC,0xe51aeed7866091997841f3b6af9cfc83208912679d018f7cc52af4969cd4dcc2
ETH,WBTC,0xece8de3f80fb46df111d739d479e03a0f2b8efbc74fbb6e6a022bc0f47ce676b
ETH,Hashflow,0x1f3f1b5ca11e8c26c8a55a6c56ebdb921b8bd2f4300d4bfecfa4f7871fbb6aaf
ETH,Hex,0x6799a0751bb7afa80076ef233adb973d1fae748b72e0d0d9b478beb8f39a6392
ETH,Polkastarter,0x67eeb786738cdd594c66c6304ddbdff82e229c61f6a94ceba6358b756f199601
ETH,Opium,0x95560a64b7df6e979eaf5dd5196ca901088292c826a5b92c30f78ae76b7fb083
ETH,Compound V3,0x80da42bdecba3e062289b9ef2fb3d6b2919683cc5918ff3ceabc56d29db26026
ETH,Compound V3,0x90d9e2cb9e36c609182e66124dcbf13858c9d14d6929efb2de1b1f110de82a62
ETH,RenVM,0x77b51ba18aeb2b07e1e76e27a10a354a309fd941019a0b3951fb06e7235e074a
ETH,Coinbase Wrapped Staked ETH,0x268b5d3e20cebfa87f339df2f27cefa51d04011dcce9d3be1d9b472400e9bc45
ETH,ShibaSwap,0xaae3078925700f75dd76146c4840761e9a264174063f98d3cb45b5faf3e2cbc0
BSC,BabyDogeSwap,0xaa4df8c207a879984364d0148902181fe0436dd6c473bdf7349621ae0d67324f
ETH,AAVE V2,0x1db51ea5a15cc274b6d4635ad1005c5a7da6882176a4b399c16828611cb64d6f
ETH,Voyager,0x3f7c119922b4333f1151028ee52b41e5c9928cadc1b6381f441799cf3f26f6d9
ETH,Ethernity Chain,0xd85cccbe10e499e85e3235a4e3ca911241f94a4cf3d55b156c25bf28f9cf6e42
ETH,Synthetix,0x1da460eb3e93bef881f19ad63bf07ced558f70f199c76562e3f4bd92df978f69
BSC,Magpie,0x3be913457365b423e9453ddf82f7f3bce2c89d5c8c4e640c610356a4e958d438
ETH,AAVE V2,0xa567c50d1859586b7866a154290360a3c92efaf529f5d6fe196c0a24b362e579
ETH,AAVE V2,0x6ee86285a14b79675afb17191cee41b25f84254d47519a35dfc6712513087fc4
BSC,TiFi,0x3ab50d7ab6ed9a5f6c8a31d8a94b1594fc97ba3fb3027b41256bab3bc3bc0c69
BSC,AstroSwap,0xf00c2701698a80370f6cd768075f921c7305006c7643ac84ed4f224daffa464d
ETH,Yearn Finance,0x108599f82547bce1457158b24c4fd7c3801e0066126cfedefce2a9f30f410753
ETH,Uniswap V3,0x143feea69fdbea988548662bec359041cab7f6ddf8671a7b10d4de6b269db72b
ETH,Uniswap V3,0xb8c9a6184e3f30cdccc9eb7f5f943cef1d406092ce205df87da5fcdaeae080d6
BSC,BabyDogeSwap,0x78051647caf6e9b45e5e921e61601838f6565594338b9c210b1f7b1ca61a749c
ETH,WBTC,0x5fcbadc356ef18dfe2747bce8b792d936ad235592c5eac60a9ef8f23f235853b
ETH,Stargate,0x15d874a9bf83c6bef1d5a0c511b72fded3fe73b6ffd8cedc9b76adb7a7e2aab7
ETH,Uniswap V3,0x1a3c3ab7c5fe990a4409f00282d62ac1ef3a210821b2000999dd6ea9c71d3002
ETH,AAVE V2,0x1fa56ae9d59b8509361631fc72f95522c4566e772947991b01d5014aed424f98
ETH,Tempus Finance,0xcd6f5765c6fc78a7cec2a23d5cfa61d90f2bcc9920fc7d71e3ccf35302b56a27
ETH,Rocket Pool,0x2bd68b80409634a6f564121f9a462f166dc92d05a709d9d765f0a2f9eeda9ffb
ETH,AAVE V2,0x76a44cae10f7ca4d34ac79a9849ce9c441f79fbefa04dc43f9fa9f8464ed7195
ETH,AAVE V2,0x4f430e6b63a54296e3961fdcc688ff16b13fd603d1ddde74837201fd7d391da8
ETH,Uniswap V3,0xf2dd869406232284a8309a0e7ca5e760d7e95f0aaa7630584e5add56d9e65689
ETH,Uniswap V3,0xc50951b979cd8e3e25684fa7849463cc281fd4cb58f242c1482f04f22bad6674
BSC,Drip,0x0b590fed88eeee8f0e7263ccc46abf5d2cfe899e01d6364bfa9d215901fa9bd4
ETH,Synthetix,0x43a17af580f86145822829757eb72a2167777c2ce7e490c8eabfb71975dc4677
BSC,Drip,0x85ec4432eb5d8a29476a7e744d264cfc31161964a362d938bfdd3d39377d39e6
BSC,Alium Swap,0xbee8c5c482b6dc524aeb9d2ef23177969d358cb2cd385908475d19a02ccd55d2
ETH,YFII,0x9efbff9f82f2742e933c2265bde3a4319a8ce34140a38a4f3321f21db42d0f98
ETH,Stargate,0x05fd5bdc3ba3ecf4d56a80d004f52fbe27c4a43b3ddad87d0eceb072f819fca8
ETH,Perpetual Protocol,0x91495d39922ac99dc79dd1999e28c1cb359bf60fcc99b33dc4cc90580d3f774d
ETH,Liquity,0xb7d82290873cb3e1c986b28e6d238af17f370f881a2e0b4ea098059f4c45b541
ETH,AAVE V2,0x5f4b42fc3e936dad78579e9a5c5e1048d28f0be0aef5e41c5835268f64d0a8c9
BSC,BabyDogeSwap,0xe1a8f9234686a1dbda3bf50fd353405af03cb6deec4afc4614d2910e545444bb
ETH,ZeroSwap,0x5342aec880636ed02f86af6c84103f49ebeef72cf688859fd3a42405e9c5b415
ETH,Hex,0x11f1bf9f43f2bb908582a0974a602f7270033568e8bdb0920e31c097bb655d5b
BSC,Drip,0x21e93c2f1002676fd3e473ac3df3c37b14b5e0d196f0bd39821d0874a6fa97d7
ETH,ShibaSwap,0xbcf1196d12348f109feae57c1e970697ad2c24c2c8a2361d821d67f29b5ff9d7
ETH,AAVE V2,0xe5524845d1054e6c976f4a9c631c8f61a23fc410aa1053c0e139754c5ab5f42e
ETH,WBTC,0x5f52853614b8b30a24b97e14ef3efdd6f2a9e2e539676c2bf4f78a33c497b8ed
ETH,Compound V3,0x64c14a255382879523b1f3276f17c9fb1052e8ea3db1cd3f695648b8340fed99
ETH,Paraswap,0xa0cd5dd427b2698dd2ec2883c61b0dc36c7520719d8a97d1088d55e90a2dd987
ETH,Stargate,0xd11af7a4721a5c5c38afd8d482623a3f06818f901a14388b887012630c6aa32d
ETH,AAVE V2,0xdddc15795c0b2d17daa768e2423fb391c6f6fafbff86242e9c151a509294491d
ETH,UniFi,0xd96802bf7c646ebc42fde9b38b1d475df9130961145f9152c41c059d58aab8ce
BSC,MDEX,0x540064346a6523b3ba64d8bee2ea46f37b3e810e149bcc9ab3febc4daa411007
ETH,Clearpool,0xfbbd31dfe4c556935853ef5bc60e0a2e85728a52b2ccbf7a30e80b311f3c2988
ETH,Alchemix,0x540fb0a35e86936bc9015ddf6974d56be24bf8075675939e5a18ec6686715eed
ETH,Coinbase Wrapped Staked ETH,0xdec0a8db3f290ed13942d537deaacfed1e89182656065ac3fd55bddcc5af7390
ETH,Synthetix,0xd6fed4a61553026bd3b661d3191cb14578ebb17675b1d2c70202d2ce33e87809
ETH,Gnosis Protocol v1,0x1ef33c6e4fe59009c0bd0a13271588b5472cf278ef2b0f21ab99288eee502901
ETH,Gamma,0xf80429560753c80a77c5d7a979f7fd2471cc4cab3b63e19f53fe6e3e6b0a03d5
ETH,Alchemix,0xa8edc4cbc65ac381d8a1ddc542bc21f59233028a855bcbad7734d1b5ad93828f
ETH,Paraswap,0xb9b41e121c262a565b4f22974ce261b836f68befba31061fdf7c9fbcf0bf328f
BSC,BiSwap,0x2e4c54186cc75db2cd1fb9c1b3068627337beef0ce4ebba648a16e72e7c40aed
BSC,Drip,0xaeb291ae7d9158af5bd6e714ce77ccfa06b08ae65e9afa9c9b00c77face59cb9
BSC,Drip,0xa04e65b66a98cc7222d7d8708a9d28aa86b144cc6f0ca0b1d769da8f694b1fa2
ETH,Gearbox,0xab6e0f3de6ba1443616d84edf6ba47bb5636f572857fee88ac3ef0f1a90bc0c8
BSC,BabyDogeSwap,0x7205d5f23be9004458360d81b105ba1b57a1b1eee89c1745b48010977c81c8c7
ETH,Compound V3,0x5309b633e1600f411deece9e3dba5903b78e1f41cac3b612fcf232e3c688deac
BSC,BabyDogeSwap,0x3f4a1a89b9b3b58ee96cc32f4fe0236912aee2f1cdb299b0876793e729db75f8
ETH,Merit Circle,0x6112bbbfac636bc5dde8f5c60259cb2f5038e62f4a7512d1a1f51aa00154a8d3
BSC,BabyDogeSwap,0xb18800b90d90e50c0ef19d64abfba4c888dd062df7c199b2bdef141a4f5e23aa
ETH,Clearpool,0xccba952d58c794a6589453d5e49d170e3a9c8bdb66308d32eca7d3108c9e7c7c
ETH,Rocket Pool,0xbbed50e391a67d8414064ef3e7f7788215fd62bbb76b0ab348ecf53c9274d064
ETH,Rocket Pool,0xaddd76a25616cb757565ab10b8134e674ff455a1fed4785297052b4375140f3e
BSC,GrizzlyFi,0xc59b0862a96f8c8d3d8a5dcd68d37d6e44ef979dc627bb23491cae1ff7130c58
ETH,KyberSwap,0xaf8803db92d450a5e52901e60c18053f50f22c356fe71cbc3debeb22f2b78dfd
ETH,AAVE V2,0x9e0de0ce8c4bd09cb242ea50ee018e53c333045f71469730b752025cc1693488
ETH,WBTC,0x9cf46a6ec63615e8e56fb7f9e5af99d333b0c3ca42e06e3017bba54036b7fe20
ETH,Router Protocol,0x62e397ca74afa26e21e67689fea0974c91e1e71f8bcc21ca54c1769b7762ed84
ETH,WBTC,0x9cab3815a21501c4683e82ae682aa67d751eab23f450a4a4db9d0ab806f832bc
BSC,BiSwap,0x90dc6a238e60ac5c4c5ba52154c93e2833e988ac6f9762557a09c3393edb3783
ETH,Uniswap V3,0x668fd1a7ebbd1812a9d4db8b6178e21af1f8ea8580f0efe440af7ba6a30e787a
ETH,UniFi,0xc48ddc0dca61abd880c8540740407ed58ddd69d6e3fdc9f385461de0673808d2
ETH,Alchemix,0x3d0a96e290d799a49caaf106f44bfe7f43632186c36bf1d87cd07684b28f13ba
ETH,Hex,0xcd2ca37c6e75ba4577cc1097ccf470d5df66684de455a865becc9b3b7de7dcc2
ETH,Proof of Humanity,0x168820bcc95d1a4f3ca65e88464daa1dacdab4012e7565bec0a0a8feba3671d6
BSC,BabyDogeSwap,0x42217af1b27863cfa9727d8a53c09323e95578f4550ff0c93b39bf37b11c36eb
ETH,Loopring,0xf3a78584fb671adf20fa2d0affcd80184b4cdd43c08a2022857d930b1953856d
ETH,pStake,0x006199f31a1d020be5c83a8dabdbf6883e0bd164077b8977d5aee37c1166ce60
BSC,BabyDogeSwap,0x0c813cdaa232335dfcfdb8a592f2e1b63efc4ee034f37d7f37f6e341aab267b8
ETH,ShibaSwap,0x8ead355a4dfb17d11f91d0f3d5d3b3d0e08f080bdf2f62a57c9173c554202542
ETH,Ankr,0x41d24c8dbb5b23ccfe5d921d51d9c19d020e4aec5ca5714b01d0fd1ecf4b9ff3
ETH,Pendle,0x1f769e65c40e791d7dba5c3d175878c0264c0525beea5eebe45308d792c53d86
ETH,SuperFarm,0x97cccf5db25aaebeccfcb819a4e3830bb27adb37f6eb68568d5c98b33d63ab5e
ETH,AAVE V2,0xb731997282a89ed857f360819a7b80002aa5a8ce56879f85c8fb1a7a4655ec9d
ETH,Perpetual Protocol,0x6c29242541065c1f6c3256d096d8fdec77bbe8fe485bd4966ae76abdfaba59aa
ETH,Uniswap V3,0xbc56d643b3ccd53f748e34f75bbf3e7313690fedd352bfcdb1a465ce251b3417
ETH,Liquity,0x14856c1aa619e917e76c7551b1292395d5db9cacd26422af96b3b48e06c8ff53
ETH,Uniswap V3,0x760c8a89fde210c62641d8b57180ca5ba807a2566a880df5ca096f6f28ab15c7
ETH,Synthetix,0x0ffc1441fb1b75ca9d9ccd39452127acdd86d67354dc5c1b0358fd8c0ff8cd68
ETH,WBTC,0x107d925af2372782a9f62bd5fefeb69f69e7a3597cb92b20c031fc5c16476398
ETH,Ankr,0x23cfbcf1488ed0a15ed770c2fd771a7046699d7222677f7c6d50b214b4d9bd9d
ETH,Ankr,0xb4bebbe6c64e7f67255d26d35c7964cec88e560c3dc877f1ff1fc889cf6cdedf
ETH,Hex,0xe158234e4878e4a0d9903d7c09eeb2c1a618b4afe99fbd81249ddbc6fbcdf402
ETH,WBTC,0xaf1d8f471f4b577c0aadce049b960e68f2dd5c79f0d5701b2ca007bade9e6ac6
ETH,Synthetix,0x4820549a5caf1b065667a7b3cb7a94eaa742d6b9a5ef7f27bcbc59422a575a40
ETH,UniFi,0xa9806b67f5f93015768e7befadd9ab4252dd51d832701c864519c1ffd63d9d35
BSC,Mars Ecosystem,0x125143ac23d01c2eccee0a7573fe16cf2eb5211160983d3419e98b87f3498f58
ETH,PoolTogether,0x181d0ce74d560ff691da9e1463b665cc67894eb6253749086d9b2bf2ab8eabab
BSC,TaiChi,0x0385895b25c7b73bdaaa6345c14550208f40701266c1db6234337b188c4da532
ETH,Uniswap V3,0xe60c4cbffbf29639040ba0a84be259c8ca74e15ebd96f4b3a59b59d308ac5cd4
BSC,Position Exchange,0x6ab103055589a69fc955096959e5f8b977872693f0136ecc65162484280cd4ac
BSC,Magpie,0xce76a22fb0cb83fdcb82bb560b35528423024939d24b6180b5932c013226460e
ETH,Liquity,0x13e26d40e35c3e6ea21d4e6394eea944edb6f1e1d9245bc3615b3418cf07df4c
BSC,Elephant Money,0x157beeae3f75e23fb5f932e01acb2ac4c502dc98e111da154b99b4fc058f16bd
BSC,BabyDogeSwap,0xac2c05aae7cfb360685cdb85f2f189f392a0d3c0f35308b8c9018b542a880af1
BSC,BabyDogeSwap,0x2404b203426d7864a067d63efc10a55f08c54ba833368e9f761877e178285b2c
ETH,Perpetual Protocol,0xfd5feaffd50349710878e3855d509f828e3f0a6c833eb7a942675ce70ec6cff9
BSC,BiSwap,0xa8ebba9bb0c3836190a224ddec2bee062ea57a2be6d44ec453a8c34e2655116f
ETH,Yearn Finance,0xab2afff298c45b42516b94ab14da857f43b4efce9ca54175d4a02a9090c9f839
BSC,BiSwap,0x375fe7a50988b97a73308d93461aadda7a8c17507a0ca37cef6230185e005842
ETH,Hex,0xc46b29c4f2c5226c811f7de7340ce11caed1e5f7d4b876f794f7c010cf21c157
ETH,Stargate,0x392abedd28a1b1d51275286dcdd23db37e607c29d298bd67e6f58b19c5e13073
BSC,Elephant Money,0x39e8a07c3deac91c4b1eab43be911920e94d869fb8546dd7ea42f6f49974554e
ETH,Synthetix,0x6d5eeec893ce062624e201f8f2e3255dab5f27a12fa2b16d13b290d42adceca5
BSC,Drip,0xf348155ba4c9322e9dffb222379452118ead17556797d6464a456d285aae2ef7
ETH,Hex,0x8e0e7e28c1859fc32b1b5f7c929e7a7f7714606284e2f6521e64b9e2d7ef08da
ETH,Flexa,0xd9b58dc64655ba6fdbf5ee96a8545b238415e12c7176e7d38b17aa3bacfb3123
ETH,Stargate,0xeb87170ed9f3afa0a8e7fb6f46de74b505b0e681831e84e1f078dc8351592146
BSC,BabyDogeSwap,0x6b14acf46d87a4e2548d726d1dcd3c5349b9c7cf3ea41fdd369d3dde9e5a1ff7
BSC,BiSwap,0x06ddec17845b0a6a118de54f4df28f01998daae7869996aa6ea1b075cf10f278
ETH,WOOFi,0x083d9ad56bc9e8799e04aa4317f3611c394c88b3c0e5016d64115fcbdfbf821c
ETH,Loopring,0x63cd21f2a05ab564006c702bd94c76967b07a6e6f7f730099805b7107fff39ca
ETH,Liquity,0xfba8cd5d9b1c55bdc3d3512e0ec9bb7b4c5985434513bc061b5d98fbe22b56d5
ETH,AAVE V2,0x9e7db45d4c11b742bdcfceb08f004870fafd9a73e6eb2f13a8eca2ec8d0b8a49
ETH,Uniswap V3,0xf5930cbed75d0461f74044a130064c47d92dc712642074fe7339ebd669a6b2ab
ETH,GETH,0x73ae6247269dc71ab4c1938c165a895573e6ef8eec9d600976a675752832858a
ETH,Coinbase Wrapped Staked ETH,0xc9a911d22a79c2fdfbb780ac3dbb73d3bfc7bbf5927b624f5eba969342d24c07
ETH,KyberSwap,0x53b390fd14127c06fb3396822f7eacf8ddc6352e4a433d75a30f9022e40e887a
ETH,WBTC,0x7812659b7fbc46a61efd14b04573a6048cf26a758ef62b577d5fc0530e9642ef
ETH,WOOFi,0x78f4506e8b8d998e14830af86f35ba684bedad938c8c06e3fe697bb4119111c7
BSC,BiSwap,0xe6149156182ce6b8c9dba5dfe0defa00dc5bd312444aa301830f4d9c5ca5eca9
BSC,BabyDogeSwap,0x5789d10caf358be2fe6aa7c16a89de0b898c098ca75bbc0c8b0586da85c3e28e
ETH,Compound V3,0x8792fd086d89598581ee7ee06d368084e1731503cb5613067675f0b86e4d6c14
BSC,Drip,0x9ae94b516bcb5825c6b05b7be61fe2f23ef8030436acb2a9af5fcf1f404e90fc
ETH,ShibaSwap,0x1c18560098a847e455d7998ccbc4928fe6b844d0eb04d3c26ca34fb428638026
ETH,LooksRare,0xbfecbf2aeb40ce48cf70811d9a8e71c4ee79b1f06574a706366dfefbadd99cf7
ETH,Hex,0xb9c69ef4b54328e8c36f134e5bd665ecd7ae47d86b58ca812f3242b9101254e2
BSC,BiSwap,0x4fd48db42397ff002dc1697842a6262100fef62a41d22db5326f880d44f88130
ETH,AAVE V2,0x06396d780c709b9ad33681f474a809e0e58c08f2b3b5d18c7009fec95fbf63af
ETH,AAVE V2,0xf74bcbbf47251a500d24c7c063988449cbb7813085f1af3099bd297bdb11a662
ETH,LooksRare,0xe7a8a6b1d43ad706a3926053e1811321a4e42a8872cd67b4db1d0d11de3e4e4e
ETH,WBTC,0xe79644cf93f082e6f7fadab453872ad690444bfdddb21599e7d6ac911b59f5a2
ETH,Synthetix,0xd0cc559c07c1d1fee41d2a3e7c1568180fc199c1b9d56196bc543d87683c7db5
ETH,Stargate,0xff85279bb6fdf994278186d24e88d05e33fdee15a0dad2fbf96f944648014a6a
ETH,Yearn Finance,0x275bf5e0792d2287a52d908d32fe97cd963996af8f08e9ffff6dfe24b71bd57f
ETH,WBTC,0x2d3b9cc7b0b0e47f0c6d72c3f0e6f19dfd7c63f1dedbe433aaeab0fe8943a606
BSC,Drip,0x47ebe3b65113f0250d8bf894f8d56edc83ab680105ff2ec780563485e736deea
ETH,Liquity,0xc8bef938a6fc897c74d78e09bdd3c41096fd75c1386f2dd44a71f16dfa7b96b9
BSC,BabyDogeSwap,0x485c82039b2559e42e3dd1f67a6d428b1eb7e41273486b1a67a3242d95747463
BSC,Drip,0x2c104553c015325f6716ea277d5d4be7ec71e2611a983f6d741d78b3d9953019
ETH,Bella Protocol,0x99ec2b98a1c6c0ef4cb23fc9ebe3e3d8850ac92ba203ba4d8b7db519e6090d64
BSC,BiSwap,0xff0e1af87010fc1ff8868ba5035c41538bfc66780d450120ff04ba5f6483e451
ETH,Ankr,0xf14b3ca44d2a69b3c004eec993d5fb0fcfe307eec0885cd08a373ccbf4849fe1
BSC,BabyDogeSwap,0x7c564aac20ddd54f8a3004c769d33d5017710cfe4cf9a3f57d8cf964961d08a7
ETH,Flexa,0xb7c58ad7fbb1e0983e77e002025df8ef62d4a05f8050c8336643fbed9273e9f7
ETH,Hex,0x985661cedefcf706bfbcd458a0370b3c527d7b8591af5d06b7fe53714e989aea
BSC,BabyDogeSwap,0xc64402521547de0a0966a352f41179f12ee123466a6ab01e109ecb1009e1f9bf
ETH,DODO,0xc28e58d6da7b2f494a97603ea7b7d33c13f5fa5c910289c541d48481d3f36a59
BSC,Thena,0xe49e3ce7933de45bc92371f6b8ad4446085a13da1c9ab1f7144d59ab8bc80a85
BSC,TaiChi,0x4ca1c1ac20d99cdcade2f8e9b05426af11056b6f33c6bd315b81b5bfe082e10c
BSC,BiSwap,0xb12e8be4004ba49f29b45942a90020d7872baec029f175588a11074267835444
BSC,BabyDogeSwap,0x900732e7236376e0e6dbe32b46421e763617e445b3a79d61e95950f77b99107c
ETH,Uniswap V3,0x4c37b7f46ee16e82b15594e59c45820e7a58aa07d0dd2ab44e299cfc815299a1
ETH,AAVE V2,0x221f6aaf6fccb4a505c408a4c564b979bc37722b5ceec78a955543903efcc84a
ETH,AAVE V2,0x4feb23c984235d242ecdc84bc69dd724a67f0f77a8605c364b287b2fc1eea275
ETH,WBTC,0x411cd69785f08fcbd75ea1388429de685ac3ccc5fd256bfa6218d51ae8893828
ETH,WBTC,0xd68205a70b3e716a02a99d5dc12e4827fcad09bed91c23a493cc4a71f211a2b6
BSC,BabyDogeSwap,0x172e7e49d77d9d74c29890d3cbd0023927da626b80a73f659ac7dcff3a9ef83c
ETH,Liquity,0x5cf50dbc26c77a2c4a4983c68952374d4afe5da28e4a08718a88fb9c53d195e2
BSC,BiSwap,0xc0148d25bc44d6aee14692b07b89e57a9557172e178b59c1264aeca552989d2b
ETH,Uniswap V3,0xa9da4999d26011af0f3211d1b231f9f227479d07585ef4afb1924cb7444025be
ETH,WBTC,0x4c820b064413012151664e245a780cac411b852665082ff36c3ab981526178ee
ETH,API3,0x9bdf24d0e0b66a6444bee7ba2e1d5052d681abd5a3e4ca37919443646bf83e5a
ETH,Hex,0x6b00b27826daf9ef17bf8ff99616d1ccf4d39a4487c829433740c010f6dad034
ETH,Hex,0x3523e2af9d8203da82f850c53dcf12ba925c6184a9600feb5e144529da50db6f
ETH,Uniswap V3,0xd4fefc86918e328be62059754ec7f2557129b750ec369438b5b1a13cfe1e3dd6
ETH,WBTC,0x41c41e6ab496d72dca7439a4aee86343606001e29c6bec7230388400c572f048
ETH,Hex,0x14eee00aa21ac54d4c5ec75cf9040c1ddcf7d058c23b7b1a48a4b4ea0e43799f
BSC,BiSwap,0xedd11ec2e52fa43fdfe2a179d09e14d531806bbdb285c347384f1ad253167273
ETH,Gnosis Protocol v1,0x55bedc18851aac161d756e2ccb8f288642baf4b492ff7562e34faac0a6297012
BSC,BabyDogeSwap,0x0dcb07221f9909be345eafee8f62ef63aa63e8699e30498eb42b2e269c2a77fa
BSC,Magpie,0x66241f5a80f29ed4a5935927033aa719b79878d555db11e877197652f42f8a74
ETH,Metronome DAO,0x220b39cdd671f376fbc766e6566666a3b2aa3d948b34134e0b9a9f8b8177e55a
ETH,WBTC,0x495511395a1d9380aed2711fa1ea62ca5269136e67cd2a89266cec9ce57fa1f3
BSC,BabyDogeSwap,0x05adac587882e75123f87f62d0d85fced974aa004d14c7185affb7f5f6b8a2a5
ETH,Hex,0x7da69b13c6ab18c269c862b988f46efb6ff031dd6344aecbf8216294a541a3d5
ETH,AAVE V2,0xdbfafc97da9f5e64f9798e304ba683701d3eb761ad6fb56b41711594e4bae67e
BSC,Magpie,0x71b5481e5b84ee9c1cfe6929de472386c6c51b703a51ed006106656ec40226cf
ETH,AAVE V2,0xd0bb1747d12f8af1b5ad349a89560985df116a521d18c8612ad82200df7da6aa
